user_id,splitter_id,distance_m,optical_loss_db,power_margin_db,latency_us,compliant
262557012,262531896,360.93549979504496,18.66242097490777,11.337579025092229,1.76641833599695,True
262533176,579628072,193.41609171952794,18.587037241273787,11.412962758726213,0.9465783528753698,True
255790922,5316795923,53.528836036579996,18.52408797621646,11.47591202378354,0.2619701235630225,True
262539458,579628072,319.23348287635486,18.643655067294358,11.356344932705642,1.5623286651968806,True
262539455,579628072,164.9418431977865,18.574223829439003,11.425776170560997,0.8072253806099672,True
262532746,579628072,303.20823944454384,18.636443707750043,11.363556292249957,1.4839011238415976,True
262539796,259210826,255.06058005017934,18.61477726102258,11.385222738977419,1.2482664787655777,True
385633804,579628072,643.2413782182441,18.78945862019821,11.21054137980179,3.1480233050000868,True
262533173,5316795923,323.6370380064529,18.645636667102902,11.354363332897098,1.5838796640035804,True
259210891,259210826,303.1682596836612,18.636425716857648,11.363574283142352,1.4837054628918378,True
255790921,5316795923,118.57194016187574,18.553357373072842,11.446642626927158,0.5802910751522199,True
262533171,5316795923,36.90657406429609,18.516607958328933,11.483392041671067,0.18062077347066507,True
9525957559,579628072,409.7147067916581,18.684371618056247,11.315628381943753,2.0051437750383747,True
255791214,259210826,181.05447715151934,18.58147451471818,11.418525485281819,0.8860806111795356,True
262529850,259210826,163.75738524414732,18.573690823359865,11.426309176640135,0.801428643384857,True
262533346,5316795923,393.2647063510854,18.676969117857986,11.323030882142014,1.924637472882212,True
2795497270,5316795923,172.49817981407668,18.577624180916334,11.422375819083666,0.8442060920100913,True
9566337649,579628072,661.7559135215763,18.79779016108471,11.20220983891529,3.2386334407745947,True
262529851,259210826,192.0376348852375,18.586416935698356,11.413583064301644,0.9398321851283523,True
259211143,579628072,582.9289246387364,18.762318016087434,11.237681983912566,2.8528541571819757,True
262532097,262531896,110.63162647234984,18.549784231912557,11.450215768087443,0.5414311799556801,True
257666500,579628072,548.7177049101249,18.746922967209557,11.253077032790443,2.685424447830151,True
262535394,579628072,267.7494889813859,18.620487270041625,11.379512729958375,1.3103659990749026,True
259659192,579628072,372.3810453839351,18.667571470422768,11.332428529577232,1.8224328361089783,True
262535391,5316795923,134.2021958988866,18.5603909881545,11.439609011845501,0.656785546729151,True
255386387,579628072,689.6520797051526,18.810343435867317,11.189656564132683,3.3751572780770167,True
262535896,579628072,164.66767084346284,18.57410045187956,11.42589954812044,0.8058835811079071,True
262539453,579628072,310.62929082355396,18.6397831808706,11.360216819129398,1.520219749290473,True
262532754,579628072,302.33489738962385,18.63605070382533,11.36394929617467,1.479626987824819,True
262532744,5316795923,239.89301613490304,18.607951857260705,11.392048142739295,1.1740364209642153,True
259211199,579628072,646.4178938655325,18.790888052239488,11.209111947760512,3.1635691725779163,True
271957086,579628072,369.119190471181,18.66610363571203,11.33389636428797,1.80646931816596,True
262533169,5316795923,116.64140978414288,18.552488634402863,11.447511365597137,0.5708430594835953,True
259659197,262531896,203.4460811581884,18.591550736521185,11.408449263478815,0.9956651211881742,True
262529730,259659258,177.9273669194544,18.580067315113755,11.419932684886245,0.8707765337038099,True
262539456,259659258,408.78505841205566,18.683953276285425,11.316046723714575,2.0005940758686003,True
2528627265,259659258,329.73578706455453,18.64838110417905,11.351618895820948,1.61372694189393,True
262532009,259659258,344.10112170378943,18.654845504766705,11.345154495233295,1.6840308896183456,True
2791401372,259659258,562.3692386498767,18.753066157392443,11.246933842607557,2.752235053952497,True
2541328498,259659258,259.86133838807973,18.616937602274636,11.383062397725364,1.271761390071262,True
5311521066,259659258,429.90602793977797,18.6934577125729,11.3065422874271,2.1039601007372735,True
262530957,259659258,278.36935386812786,18.625266209240657,11.374733790759343,1.3623396178306177,True
296294743,259659258,382.61122695161663,18.672175052128228,11.327824947871772,1.8724993447012117,True
262529625,259659258,170.39552171356422,18.576677984771106,11.423322015228894,0.8339156832661833,True
259659258,259659258,0.0,18.5,11.5,0.0,True
262539451,259659258,174.4707868619857,18.578511854087896,11.421488145912104,0.8538600309025579,True
262532133,259659258,432.19447035645896,18.69448751166041,11.305512488339591,2.11515973792451,True
262551699,259659258,579.4225568024327,18.760740150561094,11.239259849438906,2.835693992991106,True
262529622,259659258,92.83539401799601,18.541775927308098,11.458224072691902,0.4543364183240725,True
3403254191,259659258,321.18781776739223,18.644534517995325,11.355465482004675,1.5718931801536176,True
259659195,259659258,487.35842033992145,18.719311289152966,11.280688710847034,2.3851321091435755,True
262531875,259659258,222.56849577205475,18.600155823097424,11.399844176902576,1.089250218308436,True
259659196,259659258,422.53603153875525,18.690141214192437,11.309858785807563,2.0678913383506683,True
262529681,259659258,335.4111269811407,18.650935007141513,11.349064992858487,1.6415020554457027,True
2791401374,259659258,533.3118723156455,18.73999034254204,11.26000965745796,2.6100283031127693,True
262529623,259659258,227.0010228088694,18.602150460263992,11.397849539736008,1.110943005626607,True
262529847,259659258,297.8458122899907,18.634030615530495,11.365969384469505,1.4576574053472144,True
262532113,259659258,279.7611634963777,18.62589252357337,11.37410747642663,1.3691511341512725,True
296294748,259659258,389.4909043768298,18.675270906969573,11.324729093030427,1.906168486020205,True
259659256,259659258,411.86476129358255,18.685339142582112,11.314660857417888,2.0156661417707933,True
